t,effective_alpha,miss_streak,mode
2821,0.05,0,aci_clipped
2822,0.05,0,aci_clipped
2823,0.05,0,aci_clipped
2824,0.05,0,aci_clipped
2825,0.05,0,aci_clipped
2826,0.05,0,aci_clipped
2827,0.05,0,aci_clipped
2828,0.05,0,aci_clipped
2829,0.05,0,aci_clipped
2830,0.05,0,aci_clipped
2831,0.05,0,aci_clipped
2832,0.05,0,aci_clipped
2833,0.05,0,aci_clipped
2834,0.05,0,aci_clipped
2835,0.05,0,aci_clipped
2836,0.05,0,aci_clipped
2837,0.05,0,aci_clipped
2838,0.05,0,aci_clipped
2839,0.05,0,aci_clipped
2840,0.05,0,aci_clipped
2841,0.05,0,aci_clipped
2842,0.05,0,aci_clipped
2843,0.05,0,aci_clipped
2844,0.05,0,aci_clipped
2845,0.05,0,aci_clipped
2846,0.05,0,aci_clipped
2847,0.05,0,aci_clipped
2848,0.05,0,aci_clipped
2849,0.05,0,aci_clipped
2850,0.05,0,aci_clipped
2851,0.05,0,aci_clipped
2852,0.05,0,aci_clipped
2853,0.05,0,aci_clipped
2854,0.05,0,aci_clipped
2855,0.05,0,aci_clipped
2856,0.05,0,aci_clipped
2857,0.05,0,aci_clipped
2858,0.05,0,aci_clipped
2859,0.05,0,aci_clipped
2860,0.05,0,aci_clipped
2861,0.05,0,aci_clipped
2862,0.05,0,aci_clipped
2863,0.05,0,aci_clipped
2864,0.05,0,aci_clipped
2865,0.05,0,aci_clipped
2866,0.05,0,aci_clipped
2867,0.05,0,aci_clipped
2868,0.05,0,aci_clipped
2869,0.05,0,aci_clipped
2870,0.05,0,aci_clipped
2871,0.05,0,aci_clipped
2872,0.05,0,aci_clipped
2873,0.05,0,aci_clipped
2874,0.05,0,aci_clipped
2875,0.05,0,aci_clipped
2876,0.05,0,aci_clipped
2877,0.05,0,aci_clipped
2878,0.05,0,aci_clipped
2879,0.05,0,aci_clipped
2880,0.05,0,aci_clipped
2881,0.05,0,aci_clipped
2882,0.05,0,aci_clipped
2883,0.05,0,aci_clipped
2884,0.05,0,aci_clipped
2885,0.05,0,aci_clipped
2886,0.05,0,aci_clipped
2887,0.05,0,aci_clipped
2888,0.05,0,aci_clipped
2889,0.05,0,aci_clipped
2890,0.05,0,aci_clipped
2891,0.05,0,aci_clipped
2892,0.05,0,aci_clipped
2893,0.05,0,aci_clipped
2894,0.05,0,aci_clipped
2895,0.05,0,aci_clipped
2896,0.05,0,aci_clipped
2897,0.05,0,aci_clipped
2898,0.05,0,aci_clipped
2899,0.05,0,aci_clipped
2900,0.05,0,aci_clipped
2901,0.05,0,aci_clipped
2902,0.05,0,aci_clipped
2903,0.05,0,aci_clipped
2904,0.05,0,aci_clipped
2905,0.05,0,aci_clipped
2906,0.05,0,aci_clipped
2907,0.05,0,aci_clipped
2908,0.05,0,aci_clipped
2909,0.05,0,aci_clipped
2910,0.05,0,aci_clipped
2911,0.05,0,aci_clipped
2912,0.05,0,aci_clipped
2913,0.05,0,aci_clipped
2914,0.05,0,aci_clipped
2915,0.05,0,aci_clipped
2916,0.05,0,aci_clipped
2917,0.05,0,aci_clipped
2918,0.05,0,aci_clipped
2919,0.05,0,aci_clipped
2920,0.05,0,aci_clipped
2921,0.05,0,aci_clipped
2922,0.05,0,aci_clipped
2923,0.05,0,aci_clipped
2924,0.05,0,aci_clipped
2925,0.05,0,aci_clipped
2926,0.05,0,aci_clipped
2927,0.05,0,aci_clipped
2928,0.05,0,aci_clipped
2929,0.05,0,aci_clipped
2930,0.05,0,aci_clipped
2931,0.05,0,aci_clipped
2932,0.05,0,aci_clipped
2933,0.05,0,aci_clipped
2934,0.05,0,aci_clipped
2935,0.05,0,aci_clipped
2936,0.05,0,aci_clipped
2937,0.05,0,aci_clipped
2938,0.05,0,aci_clipped
2939,0.05,0,aci_clipped
2940,0.05,0,aci_clipped
2941,0.05,0,aci_clipped
2942,0.05,0,aci_clipped
2943,0.05,0,aci_clipped
2944,0.05,0,aci_clipped
2945,0.05,0,aci_clipped
2946,0.05,0,aci_clipped
2947,0.05,0,aci_clipped
2948,0.05,0,aci_clipped
2949,0.05,0,aci_clipped
2950,0.05,0,aci_clipped
2951,0.05,0,aci_clipped
2952,0.05,0,aci_clipped
2953,0.05,0,aci_clipped
2954,0.05,0,aci_clipped
2955,0.05,0,aci_clipped
2956,0.05,0,aci_clipped
2957,0.05,0,aci_clipped
2958,0.05,0,aci_clipped
2959,0.05,0,aci_clipped
2960,0.05,0,aci_clipped
2961,0.05,0,aci_clipped
2962,0.05,0,aci_clipped
2963,0.05,0,aci_clipped
2964,0.05,0,aci_clipped
2965,0.05,0,aci_clipped
2966,0.05,0,aci_clipped
2967,0.05,0,aci_clipped
2968,0.05,0,aci_clipped
2969,0.05,0,aci_clipped
2970,0.05,0,aci_clipped
2971,0.05,0,aci_clipped
2972,0.05,0,aci_clipped
2973,0.05,0,aci_clipped
2974,0.05,0,aci_clipped
2975,0.05,0,aci_clipped
2976,0.05,0,aci_clipped
2977,0.05,0,aci_clipped
2978,0.05,0,aci_clipped
2979,0.05,0,aci_clipped
2980,0.05,0,aci_clipped
2981,0.05,0,aci_clipped
2982,0.05,0,aci_clipped
2983,0.05,0,aci_clipped
2984,0.05,0,aci_clipped
2985,0.05,0,aci_clipped
2986,0.05,0,aci_clipped
2987,0.05,0,aci_clipped
2988,0.05,0,aci_clipped
2989,0.05,0,aci_clipped
2990,0.05,0,aci_clipped
2991,0.05,0,aci_clipped
2992,0.05,0,aci_clipped
2993,0.05,0,aci_clipped
2994,0.05,0,aci_clipped
2995,0.05,0,aci_clipped
2996,0.05,0,aci_clipped
2997,0.05,0,aci_clipped
2998,0.05,0,aci_clipped
2999,0.05,0,aci_clipped
3000,0.05,0,aci_clipped
3001,0.05,0,aci_clipped
3002,0.05,0,aci_clipped
3003,0.05,0,aci_clipped
3004,0.05,0,aci_clipped
3005,0.05,0,aci_clipped
3006,0.05,0,aci_clipped
3007,0.05,0,aci_clipped
3008,0.05,0,aci_clipped
3009,0.05,0,aci_clipped
3010,0.05,0,aci_clipped
3011,0.05,0,aci_clipped
3012,0.05,0,aci_clipped
3013,0.05,0,aci_clipped
3014,0.05,0,aci_clipped
3015,0.05,0,aci_clipped
3016,0.05,0,aci_clipped
3017,0.05,0,aci_clipped
3018,0.05,0,aci_clipped
3019,0.05,0,aci_clipped
3020,0.05,0,aci_clipped
3021,0.05,0,aci_clipped
3022,0.05,0,aci_clipped
3023,0.05,0,aci_clipped
3024,0.05,0,aci_clipped
3025,0.05,0,aci_clipped
3026,0.05,0,aci_clipped
3027,0.05,0,aci_clipped
3028,0.05,0,aci_clipped
3029,0.05,0,aci_clipped
3030,0.05,0,aci_clipped
3031,0.05,0,aci_clipped
3032,0.05,0,aci_clipped
3033,0.05,0,aci_clipped
3034,0.07,1,aci_clipped
3035,0.05,0,aci_clipped
3036,0.05,0,aci_clipped
3037,0.05,0,aci_clipped
3038,0.05,0,aci_clipped
3039,0.05,0,aci_clipped
3040,0.05,0,aci_clipped
3041,0.05,0,aci_clipped
3042,0.05,0,aci_clipped
3043,0.05,0,aci_clipped
3044,0.05,0,aci_clipped
3045,0.05,0,aci_clipped
3046,0.05,0,aci_clipped
3047,0.05,0,aci_clipped
3048,0.05,0,aci_clipped
3049,0.05,0,aci_clipped
3050,0.05,0,aci_clipped
3051,0.05,0,aci_clipped
3052,0.05,0,aci_clipped
3053,0.05,0,aci_clipped
3054,0.05,0,aci_clipped
3055,0.05,0,aci_clipped
3056,0.05,0,aci_clipped
3057,0.05,0,aci_clipped
3058,0.05,0,aci_clipped
3059,0.05,0,aci_clipped
3060,0.05,0,aci_clipped
3061,0.05,0,aci_clipped
3062,0.05,0,aci_clipped
3063,0.05,0,aci_clipped
3064,0.05,0,aci_clipped
3065,0.05,0,aci_clipped
3066,0.05,0,aci_clipped
3067,0.05,0,aci_clipped
3068,0.05,0,aci_clipped
3069,0.05,0,aci_clipped
3070,0.05,0,aci_clipped
3071,0.05,0,aci_clipped
3072,0.05,0,aci_clipped
3073,0.05,0,aci_clipped
3074,0.05,0,aci_clipped
3075,0.05,0,aci_clipped
3076,0.05,0,aci_clipped
3077,0.05,0,aci_clipped
3078,0.05,0,aci_clipped
3079,0.05,0,aci_clipped
3080,0.05,0,aci_clipped
3081,0.05,0,aci_clipped
3082,0.05,0,aci_clipped
3083,0.05,0,aci_clipped
3084,0.05,0,aci_clipped
3085,0.05,0,aci_clipped
3086,0.05,0,aci_clipped
3087,0.05,0,aci_clipped
3088,0.05,0,aci_clipped
3089,0.05,0,aci_clipped
3090,0.05,0,aci_clipped
3091,0.05,0,aci_clipped
3092,0.05,0,aci_clipped
3093,0.05,0,aci_clipped
3094,0.05,0,aci_clipped
3095,0.05,0,aci_clipped
3096,0.05,0,aci_clipped
3097,0.05,0,aci_clipped
3098,0.05,0,aci_clipped
3099,0.05,0,aci_clipped
3100,0.05,0,aci_clipped
3101,0.05,0,aci_clipped
3102,0.05,0,aci_clipped
3103,0.05,0,aci_clipped
3104,0.05,0,aci_clipped
3105,0.05,0,aci_clipped
3106,0.05,0,aci_clipped
3107,0.05,0,aci_clipped
3108,0.05,0,aci_clipped
3109,0.05,0,aci_clipped
3110,0.05,0,aci_clipped
3111,0.05,0,aci_clipped
3112,0.05,0,aci_clipped
3113,0.05,0,aci_clipped
3114,0.05,0,aci_clipped
3115,0.05,0,aci_clipped
3116,0.05,0,aci_clipped
3117,0.05,0,aci_clipped
3118,0.05,0,aci_clipped
3119,0.05,0,aci_clipped
3120,0.05,0,aci_clipped
3121,0.05,0,aci_clipped
3122,0.05,0,aci_clipped
3123,0.05,0,aci_clipped
3124,0.05,0,aci_clipped
3125,0.05,0,aci_clipped
3126,0.05,0,aci_clipped
3127,0.05,0,aci_clipped
3128,0.05,0,aci_clipped
3129,0.05,0,aci_clipped
3130,0.05,0,aci_clipped
3131,0.05,0,aci_clipped
3132,0.05,0,aci_clipped
3133,0.05,0,aci_clipped
3134,0.05,0,aci_clipped
3135,0.05,0,aci_clipped
3136,0.05,0,aci_clipped
3137,0.05,0,aci_clipped
3138,0.05,0,aci_clipped
3139,0.05,0,aci_clipped
3140,0.05,0,aci_clipped
3141,0.05,0,aci_clipped
3142,0.05,0,aci_clipped
3143,0.05,0,aci_clipped
3144,0.05,0,aci_clipped
3145,0.05,0,aci_clipped
3146,0.05,0,aci_clipped
3147,0.05,0,aci_clipped
3148,0.05,0,aci_clipped
3149,0.05,0,aci_clipped
3150,0.05,0,aci_clipped
3151,0.05,0,aci_clipped
3152,0.05,0,aci_clipped
3153,0.05,0,aci_clipped
3154,0.05,0,aci_clipped
3155,0.05,0,aci_clipped
3156,0.05,0,aci_clipped
3157,0.05,0,aci_clipped
3158,0.05,0,aci_clipped
3159,0.05,0,aci_clipped
3160,0.05,0,aci_clipped
3161,0.05,0,aci_clipped
3162,0.05,0,aci_clipped
3163,0.05,0,aci_clipped
3164,0.05,0,aci_clipped
3165,0.05,0,aci_clipped
3166,0.05,0,aci_clipped
3167,0.05,0,aci_clipped
3168,0.05,0,aci_clipped
3169,0.05,0,aci_clipped
3170,0.05,0,aci_clipped
3171,0.05,0,aci_clipped
3172,0.05,0,aci_clipped
3173,0.05,0,aci_clipped
3174,0.05,0,aci_clipped
3175,0.05,0,aci_clipped
3176,0.05,0,aci_clipped
3177,0.05,0,aci_clipped
3178,0.05,0,aci_clipped
3179,0.05,0,aci_clipped
3180,0.05,0,aci_clipped
3181,0.05,0,aci_clipped
3182,0.05,0,aci_clipped
3183,0.07,1,aci_clipped
3184,0.05,0,aci_clipped
3185,0.07,1,aci_clipped
3186,0.05,0,aci_clipped
3187,0.05,0,aci_clipped
3188,0.05,0,aci_clipped
3189,0.05,0,aci_clipped
3190,0.05,0,aci_clipped
3191,0.05,0,aci_clipped
3192,0.05,0,aci_clipped
3193,0.05,0,aci_clipped
3194,0.05,0,aci_clipped
3195,0.05,0,aci_clipped
3196,0.05,0,aci_clipped
3197,0.05,0,aci_clipped
3198,0.05,0,aci_clipped
3199,0.05,0,aci_clipped
3200,0.05,0,aci_clipped
3201,0.05,0,aci_clipped
3202,0.05,0,aci_clipped
3203,0.05,0,aci_clipped
3204,0.05,0,aci_clipped
3205,0.05,0,aci_clipped
3206,0.05,0,aci_clipped
3207,0.05,0,aci_clipped
3208,0.05,0,aci_clipped
3209,0.05,0,aci_clipped
3210,0.05,0,aci_clipped
3211,0.05,0,aci_clipped
3212,0.05,0,aci_clipped
3213,0.05,0,aci_clipped
3214,0.05,0,aci_clipped
3215,0.05,0,aci_clipped
3216,0.05,0,aci_clipped
3217,0.05,0,aci_clipped
3218,0.05,0,aci_clipped
3219,0.05,0,aci_clipped
3220,0.05,0,aci_clipped
3221,0.05,0,aci_clipped
3222,0.05,0,aci_clipped
3223,0.05,0,aci_clipped
3224,0.05,0,aci_clipped
3225,0.05,0,aci_clipped
3226,0.05,0,aci_clipped
3227,0.05,0,aci_clipped
3228,0.05,0,aci_clipped
3229,0.05,0,aci_clipped
3230,0.05,0,aci_clipped
3231,0.05,0,aci_clipped
3232,0.05,0,aci_clipped
3233,0.05,0,aci_clipped
3234,0.05,0,aci_clipped
3235,0.05,0,aci_clipped
3236,0.05,0,aci_clipped
3237,0.05,0,aci_clipped
3238,0.05,0,aci_clipped
3239,0.05,0,aci_clipped
3240,0.05,0,aci_clipped
3241,0.05,0,aci_clipped
3242,0.05,0,aci_clipped
3243,0.05,0,aci_clipped
3244,0.05,0,aci_clipped
3245,0.05,0,aci_clipped
3246,0.05,0,aci_clipped
3247,0.05,0,aci_clipped
3248,0.05,0,aci_clipped
3249,0.05,0,aci_clipped
3250,0.05,0,aci_clipped
3251,0.05,0,aci_clipped
3252,0.05,0,aci_clipped
3253,0.05,0,aci_clipped
3254,0.05,0,aci_clipped
3255,0.05,0,aci_clipped
3256,0.05,0,aci_clipped
3257,0.05,0,aci_clipped
3258,0.05,0,aci_clipped
3259,0.05,0,aci_clipped
3260,0.05,0,aci_clipped
3261,0.05,0,aci_clipped
3262,0.05,0,aci_clipped
3263,0.05,0,aci_clipped
3264,0.05,0,aci_clipped
3265,0.05,0,aci_clipped
3266,0.05,0,aci_clipped
3267,0.05,0,aci_clipped
3268,0.05,0,aci_clipped
3269,0.05,0,aci_clipped
3270,0.05,0,aci_clipped
3271,0.05,0,aci_clipped
3272,0.05,0,aci_clipped
3273,0.05,0,aci_clipped
3274,0.05,0,aci_clipped
3275,0.05,0,aci_clipped
3276,0.05,0,aci_clipped
3277,0.05,0,aci_clipped
3278,0.05,0,aci_clipped
3279,0.05,0,aci_clipped
3280,0.05,0,aci_clipped
3281,0.05,0,aci_clipped
3282,0.05,0,aci_clipped
3283,0.05,0,aci_clipped
3284,0.05,0,aci_clipped
3285,0.05,0,aci_clipped
3286,0.05,0,aci_clipped
3287,0.05,0,aci_clipped
3288,0.05,0,aci_clipped
3289,0.05,0,aci_clipped
3290,0.05,0,aci_clipped
3291,0.05,0,aci_clipped
3292,0.05,0,aci_clipped
3293,0.05,0,aci_clipped
3294,0.05,0,aci_clipped
3295,0.05,0,aci_clipped
3296,0.05,0,aci_clipped
3297,0.05,0,aci_clipped
3298,0.05,0,aci_clipped
3299,0.05,0,aci_clipped
3300,0.05,0,aci_clipped
3301,0.05,0,aci_clipped
3302,0.05,0,aci_clipped
3303,0.05,0,aci_clipped
3304,0.05,0,aci_clipped
3305,0.05,0,aci_clipped
3306,0.05,0,aci_clipped
3307,0.05,0,aci_clipped
3308,0.05,0,aci_clipped
3309,0.05,0,aci_clipped
3310,0.05,0,aci_clipped
3311,0.05,0,aci_clipped
3312,0.05,0,aci_clipped
3313,0.05,0,aci_clipped
3314,0.05,0,aci_clipped
3315,0.05,0,aci_clipped
3316,0.05,0,aci_clipped
3317,0.05,0,aci_clipped
3318,0.05,0,aci_clipped
3319,0.05,0,aci_clipped
3320,0.05,0,aci_clipped
3321,0.05,0,aci_clipped
3322,0.05,0,aci_clipped
3323,0.05,0,aci_clipped
3324,0.05,0,aci_clipped
3325,0.05,0,aci_clipped
3326,0.05,0,aci_clipped
3327,0.05,0,aci_clipped
3328,0.05,0,aci_clipped
3329,0.05,0,aci_clipped
3330,0.05,0,aci_clipped
3331,0.05,0,aci_clipped
3332,0.05,0,aci_clipped
3333,0.05,0,aci_clipped
3334,0.05,0,aci_clipped
3335,0.05,0,aci_clipped
3336,0.05,0,aci_clipped
3337,0.05,0,aci_clipped
3338,0.05,0,aci_clipped
3339,0.05,0,aci_clipped
3340,0.05,0,aci_clipped
3341,0.05,0,aci_clipped
3342,0.05,0,aci_clipped
3343,0.05,0,aci_clipped
3344,0.05,0,aci_clipped
3345,0.05,0,aci_clipped
3346,0.05,0,aci_clipped
3347,0.05,0,aci_clipped
3348,0.05,0,aci_clipped
3349,0.05,0,aci_clipped
3350,0.05,0,aci_clipped
3351,0.05,0,aci_clipped
3352,0.05,0,aci_clipped
3353,0.05,0,aci_clipped
3354,0.05,0,aci_clipped
3355,0.05,0,aci_clipped
3356,0.05,0,aci_clipped
3357,0.05,0,aci_clipped
3358,0.05,0,aci_clipped
3359,0.05,0,aci_clipped
3360,0.05,0,aci_clipped
3361,0.05,0,aci_clipped
3362,0.05,0,aci_clipped
3363,0.05,0,aci_clipped
3364,0.05,0,aci_clipped
3365,0.05,0,aci_clipped
3366,0.05,0,aci_clipped
3367,0.05,0,aci_clipped
3368,0.05,0,aci_clipped
3369,0.05,0,aci_clipped
3370,0.05,0,aci_clipped
3371,0.05,0,aci_clipped
3372,0.05,0,aci_clipped
3373,0.05,0,aci_clipped
3374,0.05,0,aci_clipped
3375,0.05,0,aci_clipped
3376,0.05,0,aci_clipped
3377,0.05,0,aci_clipped
3378,0.05,0,aci_clipped
3379,0.05,0,aci_clipped
3380,0.05,0,aci_clipped
3381,0.05,0,aci_clipped
3382,0.05,0,aci_clipped
3383,0.05,0,aci_clipped
3384,0.05,0,aci_clipped
3385,0.05,0,aci_clipped
3386,0.05,0,aci_clipped
3387,0.05,0,aci_clipped
3388,0.05,0,aci_clipped
3389,0.05,0,aci_clipped
3390,0.05,0,aci_clipped
3391,0.05,0,aci_clipped
3392,0.05,0,aci_clipped
3393,0.05,0,aci_clipped
3394,0.05,0,aci_clipped
3395,0.05,0,aci_clipped
3396,0.05,0,aci_clipped
3397,0.05,0,aci_clipped
3398,0.05,0,aci_clipped
3399,0.05,0,aci_clipped
3400,0.05,0,aci_clipped
3401,0.05,0,aci_clipped
3402,0.05,0,aci_clipped
3403,0.05,0,aci_clipped
3404,0.05,0,aci_clipped
3405,0.05,0,aci_clipped
3406,0.05,0,aci_clipped
3407,0.05,0,aci_clipped
3408,0.05,0,aci_clipped
3409,0.05,0,aci_clipped
3410,0.05,0,aci_clipped
3411,0.05,0,aci_clipped
3412,0.05,0,aci_clipped
3413,0.05,0,aci_clipped
3414,0.05,0,aci_clipped
3415,0.05,0,aci_clipped
3416,0.05,0,aci_clipped
3417,0.05,0,aci_clipped
3418,0.05,0,aci_clipped
3419,0.05,0,aci_clipped
3420,0.05,0,aci_clipped
3421,0.05,0,aci_clipped
3422,0.05,0,aci_clipped
3423,0.05,0,aci_clipped
3424,0.05,0,aci_clipped
3425,0.05,0,aci_clipped
3426,0.05,0,aci_clipped
3427,0.05,0,aci_clipped
3428,0.05,0,aci_clipped
3429,0.05,0,aci_clipped
3430,0.05,0,aci_clipped
3431,0.05,0,aci_clipped
3432,0.05,0,aci_clipped
3433,0.05,0,aci_clipped
3434,0.05,0,aci_clipped
3435,0.05,0,aci_clipped
3436,0.05,0,aci_clipped
3437,0.07,1,aci_clipped
3438,0.094,2,aci_clipped
3439,0.122,3,aci_clipped
3440,0.154,4,aci_clipped
3441,0.19,5,aci_clipped
3442,0.2,6,aci_clipped
3443,0.18000000000000002,0,aci_clipped
3444,0.16000000000000003,0,aci_clipped
3445,0.14000000000000004,0,aci_clipped
3446,0.12000000000000004,0,aci_clipped
3447,0.10000000000000003,0,aci_clipped
3448,0.08000000000000003,0,aci_clipped
3449,0.060000000000000026,0,aci_clipped
3450,0.05,0,aci_clipped
3451,0.05,0,aci_clipped
3452,0.05,0,aci_clipped
3453,0.05,0,aci_clipped
3454,0.05,0,aci_clipped
3455,0.05,0,aci_clipped
3456,0.05,0,aci_clipped
3457,0.05,0,aci_clipped
3458,0.05,0,aci_clipped
3459,0.05,0,aci_clipped
3460,0.05,0,aci_clipped
3461,0.05,0,aci_clipped
3462,0.05,0,aci_clipped
3463,0.05,0,aci_clipped
3464,0.05,0,aci_clipped
3465,0.05,0,aci_clipped
3466,0.05,0,aci_clipped
3467,0.05,0,aci_clipped
3468,0.05,0,aci_clipped
3469,0.05,0,aci_clipped
3470,0.05,0,aci_clipped
3471,0.07,1,aci_clipped
3472,0.094,2,aci_clipped
3473,0.122,3,aci_clipped
3474,0.154,4,aci_clipped
3475,0.19,5,aci_clipped
3476,0.2,6,aci_clipped
3477,0.2,7,aci_clipped
3478,0.2,8,aci_clipped
3479,0.2,9,aci_clipped
3480,0.2,10,aci_clipped
3481,0.18000000000000002,0,aci_clipped
3482,0.16000000000000003,0,aci_clipped
3483,0.14000000000000004,0,aci_clipped
3484,0.16000000000000003,1,aci_clipped
3485,0.14000000000000004,0,aci_clipped
3486,0.12000000000000004,0,aci_clipped
3487,0.10000000000000003,0,aci_clipped
3488,0.08000000000000003,0,aci_clipped
3489,0.060000000000000026,0,aci_clipped
3490,0.05,0,aci_clipped
3491,0.05,0,aci_clipped
3492,0.05,0,aci_clipped
3493,0.05,0,aci_clipped
3494,0.05,0,aci_clipped
3495,0.05,0,aci_clipped
3496,0.05,0,aci_clipped
3497,0.05,0,aci_clipped
3498,0.05,0,aci_clipped
3499,0.05,0,aci_clipped
3500,0.05,0,aci_clipped
3501,0.05,0,aci_clipped
3502,0.05,0,aci_clipped
3503,0.05,0,aci_clipped
3504,0.05,0,aci_clipped
3505,0.05,0,aci_clipped
3506,0.05,0,aci_clipped
3507,0.05,0,aci_clipped
3508,0.05,0,aci_clipped
3509,0.05,0,aci_clipped
3510,0.05,0,aci_clipped
3511,0.05,0,aci_clipped
3512,0.05,0,aci_clipped
3513,0.05,0,aci_clipped
3514,0.05,0,aci_clipped
3515,0.05,0,aci_clipped
3516,0.05,0,aci_clipped
3517,0.05,0,aci_clipped
3518,0.05,0,aci_clipped
3519,0.05,0,aci_clipped
3520,0.05,0,aci_clipped
3521,0.05,0,aci_clipped
3522,0.05,0,aci_clipped
3523,0.05,0,aci_clipped
3524,0.05,0,aci_clipped
3525,0.05,0,aci_clipped
3526,0.05,0,aci_clipped
3527,0.05,0,aci_clipped
3528,0.05,0,aci_clipped
3529,0.05,0,aci_clipped
3530,0.05,0,aci_clipped
3531,0.05,0,aci_clipped
3532,0.05,0,aci_clipped
3533,0.05,0,aci_clipped
3534,0.05,0,aci_clipped
3535,0.05,0,aci_clipped
3536,0.05,0,aci_clipped
3537,0.05,0,aci_clipped
3538,0.05,0,aci_clipped
3539,0.05,0,aci_clipped
3540,0.05,0,aci_clipped
3541,0.05,0,aci_clipped
3542,0.05,0,aci_clipped
3543,0.05,0,aci_clipped
3544,0.05,0,aci_clipped
3545,0.05,0,aci_clipped
3546,0.05,0,aci_clipped
3547,0.05,0,aci_clipped
3548,0.05,0,aci_clipped
3549,0.05,0,aci_clipped
3550,0.05,0,aci_clipped
3551,0.05,0,aci_clipped
3552,0.05,0,aci_clipped
3553,0.05,0,aci_clipped
3554,0.05,0,aci_clipped
3555,0.05,0,aci_clipped
3556,0.05,0,aci_clipped
3557,0.05,0,aci_clipped
3558,0.05,0,aci_clipped
3559,0.05,0,aci_clipped
3560,0.05,0,aci_clipped
3561,0.05,0,aci_clipped
3562,0.05,0,aci_clipped
3563,0.05,0,aci_clipped
3564,0.05,0,aci_clipped
3565,0.05,0,aci_clipped
3566,0.05,0,aci_clipped
3567,0.05,0,aci_clipped
3568,0.05,0,aci_clipped
3569,0.05,0,aci_clipped
3570,0.05,0,aci_clipped
3571,0.05,0,aci_clipped
3572,0.05,0,aci_clipped
3573,0.05,0,aci_clipped
3574,0.05,0,aci_clipped
3575,0.05,0,aci_clipped
3576,0.05,0,aci_clipped
3577,0.05,0,aci_clipped
3578,0.05,0,aci_clipped
3579,0.05,0,aci_clipped
3580,0.05,0,aci_clipped
3581,0.05,0,aci_clipped
3582,0.05,0,aci_clipped
3583,0.05,0,aci_clipped
3584,0.05,0,aci_clipped
3585,0.05,0,aci_clipped
3586,0.05,0,aci_clipped
3587,0.05,0,aci_clipped
3588,0.05,0,aci_clipped
3589,0.05,0,aci_clipped
3590,0.05,0,aci_clipped
3591,0.05,0,aci_clipped
3592,0.05,0,aci_clipped
3593,0.05,0,aci_clipped
3594,0.05,0,aci_clipped
3595,0.05,0,aci_clipped
3596,0.05,0,aci_clipped
3597,0.05,0,aci_clipped
3598,0.05,0,aci_clipped
3599,0.05,0,aci_clipped
3600,0.05,0,aci_clipped
3601,0.05,0,aci_clipped
3602,0.05,0,aci_clipped
3603,0.05,0,aci_clipped
3604,0.05,0,aci_clipped
3605,0.05,0,aci_clipped
3606,0.05,0,aci_clipped
3607,0.05,0,aci_clipped
3608,0.05,0,aci_clipped
3609,0.05,0,aci_clipped
3610,0.05,0,aci_clipped
3611,0.05,0,aci_clipped
3612,0.05,0,aci_clipped
3613,0.05,0,aci_clipped
3614,0.05,0,aci_clipped
3615,0.05,0,aci_clipped
3616,0.05,0,aci_clipped
3617,0.05,0,aci_clipped
3618,0.05,0,aci_clipped
3619,0.05,0,aci_clipped
3620,0.05,0,aci_clipped
3621,0.05,0,aci_clipped
3622,0.05,0,aci_clipped
3623,0.05,0,aci_clipped
3624,0.05,0,aci_clipped
3625,0.05,0,aci_clipped
3626,0.05,0,aci_clipped
3627,0.05,0,aci_clipped
3628,0.05,0,aci_clipped
3629,0.05,0,aci_clipped
3630,0.05,0,aci_clipped
3631,0.05,0,aci_clipped
3632,0.05,0,aci_clipped
3633,0.05,0,aci_clipped
3634,0.05,0,aci_clipped
3635,0.05,0,aci_clipped
3636,0.05,0,aci_clipped
3637,0.05,0,aci_clipped
3638,0.05,0,aci_clipped
3639,0.05,0,aci_clipped
3640,0.05,0,aci_clipped
3641,0.05,0,aci_clipped
3642,0.05,0,aci_clipped
3643,0.05,0,aci_clipped
3644,0.05,0,aci_clipped
3645,0.05,0,aci_clipped
3646,0.05,0,aci_clipped
3647,0.05,0,aci_clipped
3648,0.05,0,aci_clipped
3649,0.05,0,aci_clipped
3650,0.05,0,aci_clipped
3651,0.05,0,aci_clipped
3652,0.05,0,aci_clipped
3653,0.05,0,aci_clipped
3654,0.05,0,aci_clipped
3655,0.05,0,aci_clipped
3656,0.05,0,aci_clipped
3657,0.05,0,aci_clipped
3658,0.05,0,aci_clipped
3659,0.05,0,aci_clipped
3660,0.05,0,aci_clipped
3661,0.05,0,aci_clipped
3662,0.05,0,aci_clipped
3663,0.05,0,aci_clipped
3664,0.05,0,aci_clipped
3665,0.05,0,aci_clipped
3666,0.05,0,aci_clipped
3667,0.05,0,aci_clipped
3668,0.05,0,aci_clipped
3669,0.05,0,aci_clipped
3670,0.05,0,aci_clipped
3671,0.05,0,aci_clipped
3672,0.05,0,aci_clipped
3673,0.05,0,aci_clipped
3674,0.05,0,aci_clipped
3675,0.05,0,aci_clipped
3676,0.05,0,aci_clipped
3677,0.05,0,aci_clipped
3678,0.05,0,aci_clipped
3679,0.05,0,aci_clipped
3680,0.05,0,aci_clipped
3681,0.05,0,aci_clipped
3682,0.05,0,aci_clipped
3683,0.05,0,aci_clipped
3684,0.05,0,aci_clipped
3685,0.05,0,aci_clipped
3686,0.05,0,aci_clipped
3687,0.05,0,aci_clipped
3688,0.05,0,aci_clipped
