source_type,source_key,table,column,rows,na_count,na_ratio,allowed_max_ratio,allowed,status
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,drift_state_json,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,last_action_json,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,last_event_json,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,last_inflation,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,last_prev_hash,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,last_timestamp,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,last_y_true,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,last_yhat,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,state_key,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,target,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,updated_at,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dc3s_online_state,dc3s_online_state,zone_id,9,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,certificate_hash,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,command_id,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,created_at,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,drift_flag,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,guarantee_fail_reasons,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,inflation,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,intervened,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,payload_json,964,0,0.0,0.0,True,ok
duckdb,data/audit/dc3s_audit.duckdb::dispatch_certificates,dispatch_certificates,reliability_w,964,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_ack,iot_ack,ack_id,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_ack,iot_ack,certificate_id,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_ack,iot_ack,command_id,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_ack,iot_ack,created_at,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_ack,iot_ack,device_id,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_ack,iot_ack,payload_json,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_ack,iot_ack,status,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_command_queue,iot_command_queue,acked_at,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_command_queue,iot_command_queue,certificate_id,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_command_queue,iot_command_queue,command_id,672,0,0.0,0.0,True,ok
duckdb,data/audit/iot_loop.duckdb::iot_command_queue,iot_command_queue,command_json,672,0,0.0,0.0,True,ok
