run_id,timestamp_utc,row_type,window_idx,window_start,window_end,horizon,evpi,evpi_robust,evpi_deterministic,vss,robust_actual_realized_cost,robust_perfect_info_cost,deterministic_actual_realized_cost,deterministic_perfect_info_cost,robust_total_cost,robust_feasible,solver_status,mean_dynamic_interval_width,mean_base_interval_width,faci_scale_bound_lower,faci_scale_bound_upper,unmet_load_penalty_per_mwh
20260217_164406,2026-02-17T16:44:07.485777,window,89.0,2160.0,2184.0,24.0,0.0,0.0,0.0,-56577.843265306205,17910082.07,17910082.07,17853504.226734694,17853504.226734694,25555988.146273993,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,90.0,2184.0,2208.0,24.0,0.0,0.0,-1218.079999998212,-38706.23584738374,27104569.88217392,27104569.88217392,27065863.646326534,27067081.726326533,19538529.6737483,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,91.0,2208.0,2232.0,24.0,0.0,0.0,0.0,-172978.34511338174,60980728.17226843,60980728.17226843,60807749.827155046,60807749.827155046,41936023.88389862,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,92.0,2232.0,2256.0,24.0,0.0,0.0,0.0,-182466.34142045677,80051669.46856332,80051669.46856332,79869203.12714286,79869203.12714286,77473625.33942626,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,93.0,2256.0,2280.0,24.0,0.0,0.0,0.0,-49065.04389837384,41072685.34,41072685.34,41023620.29610163,41023620.29610163,51837267.49703522,True,ok:optimal,625.1877419244547,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,94.0,2280.0,2304.0,24.0,0.0,0.0,0.0,-78809.00904622674,42390648.95,42390648.95,42311839.94095377,42311839.94095377,40344271.07203071,True,ok:optimal,644.7725233489815,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,95.0,2304.0,2328.0,24.0,0.0,0.0,0.0,-23263.199999999255,30425795.73,30425795.73,30402532.53,30402532.53,35279307.2391531,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,96.0,2328.0,2352.0,24.0,0.0,0.0,0.0,-22150.800000000745,25255854.96,25255854.96,25233704.16,25233704.16,29387647.26076253,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,97.0,2352.0,2376.0,24.0,0.0,0.0,0.0,-56108.65834651142,37433781.23487712,37433781.23487712,37377672.57653061,37377672.57653061,29966445.786215097,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,98.0,2376.0,2400.0,24.0,0.0,0.0,0.0,-146892.16934105754,70580157.51136105,70580157.51136105,70433265.34201999,70433265.34201999,50547489.793293186,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,99.0,2400.0,2424.0,24.0,0.0,0.0,0.0,-61868.367346942425,56466613.06,56466613.06,56404744.69265306,56404744.69265306,57608942.12396228,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,100.0,2424.0,2448.0,24.0,0.0,0.0,0.0,-71428.51067055762,36383840.96,36383840.96,36312412.44932944,36312412.44932944,45984304.63146685,True,ok:optimal,657.110847374673,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,101.0,2448.0,2472.0,24.0,0.0,0.0,0.0,-84768.75999999791,35635500.04,35635500.04,35550731.28,35550731.28,34789160.87110886,True,ok:optimal,657.110847374673,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,102.0,2472.0,2496.0,24.0,0.0,0.0,-646.8757571727037,-22112.010757178068,37088131.36,37088131.36,37066019.34924282,37066666.224999994,32705373.984513503,True,ok:optimal,657.110847374673,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,103.0,2496.0,2520.0,24.0,0.0,0.0,0.0,-29415.0,18883929.8,18883929.8,18854514.8,18854514.8,27219514.092454694,True,ok:optimal,657.1108473746726,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,104.0,2520.0,2544.0,24.0,0.0,0.0,-270.0,-62482.11999999732,39252173.55,39252173.55,39189691.43,39189961.43,25929808.30997636,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,105.0,2544.0,2568.0,24.0,0.0,0.0,0.0,-109450.7827553004,62797340.1205104,62797340.1205104,62687889.3377551,62687889.3377551,51119199.57226122,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,window,106.0,2568.0,2592.0,24.0,0.0,0.0,639.4765587449074,-96087.47548441587,73056808.40661626,73056808.40661626,72960720.93113184,72960081.4545731,71467112.98148486,True,ok:optimal,657.110847374673,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164406,2026-02-17T16:44:07.485777,run_summary,,,,24.0,0.0,0.0,-25.072420713778968,-34502.75555428381,31994409.310047347,31994409.310047347,31959906.554493062,31959931.626913775,30896267.49400089,True,summary,653.5657204002655,657.1108473746752,0.064811802448573,0.999999999999992,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,0.0,24.0,48.0,24.0,0.0,0.0,0.0,-20112.0,35813342.17,35813342.17,35793230.17,35793230.17,25134927.05634477,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,1.0,48.0,72.0,24.0,0.0,0.0,0.0,-25936.753019571304,39374705.52,39374705.52,39348768.766980425,39348768.766980425,38917514.26850263,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,2.0,72.0,96.0,24.0,0.0,0.0,0.0,-21348.0,32842018.220000003,32842018.220000003,32820670.220000003,32820670.220000003,37454216.308869526,True,ok:optimal,642.2181140371364,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,3.0,96.0,120.0,24.0,0.0,0.0,-939.7799999974668,-16194.0,31795539.38,31795539.38,31779345.38,31780285.159999996,30631180.700473323,True,ok:optimal,654.5564380628269,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,4.0,120.0,144.0,24.0,0.0,0.0,444.3175767995417,-13213.282423198223,23489752.229999997,23489752.229999997,23476538.9475768,23476094.63,27774843.651228085,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,5.0,144.0,168.0,24.0,0.0,0.0,0.0,-14862.0,14156947.9,14156947.9,14142085.9,14142085.9,18966739.82313777,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,6.0,168.0,192.0,24.0,0.0,0.0,-1.862645149230957e-08,-25853.818775508553,18798879.49,18798879.49,18773025.67122449,18773025.67122451,15493165.50363524,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,7.0,192.0,216.0,24.0,0.0,0.0,1506.0659152455628,-14619.384084757416,28403785.970000003,28403785.970000003,28389166.585915245,28387660.52,23339524.089232836,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,8.0,216.0,240.0,24.0,0.0,0.0,0.0,-20706.0,31564458.35,31564458.35,31543752.35,31543752.35,31451647.776035815,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,9.0,240.0,264.0,24.0,0.0,0.0,0.0,-21390.0,30055458.32,30055458.32,30034068.32,30034068.32,33128287.183203325,True,ok:optimal,642.2181140371358,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,10.0,264.0,288.0,24.0,0.0,0.0,0.0,-18738.0,28327461.5,28327461.5,28308723.5,28308723.5,29867959.26276516,True,ok:optimal,654.034548827487,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,11.0,288.0,312.0,24.0,0.0,0.0,0.0,-19176.0,26740987.19,26740987.19,26721811.19,26721811.19,27795459.177116174,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,12.0,312.0,336.0,24.0,0.0,0.0,-1081.1109448820353,-13150.050944881514,13604156.1,13604156.1,13591006.049055118,13592087.16,17533321.90206446,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,13.0,336.0,360.0,24.0,0.0,0.0,-82.46530612185597,-28383.022537710145,16336247.60478261,16336247.60478261,16307864.5822449,16307947.04755102,13866862.482822329,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,14.0,360.0,384.0,24.0,0.0,0.0,-769.875,-14970.0,17336835.580000002,17336835.580000002,17321865.580000002,17322635.455000002,16790585.961806342,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,15.0,384.0,408.0,24.0,0.0,0.0,0.0,-29501.57444543019,16779273.442608695,16779273.442608695,16749771.868163263,16749771.868163263,14666868.963286432,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,16.0,408.0,432.0,24.0,0.0,0.0,309.79831986501813,-18419.951680138707,29929712.630000003,29929712.630000003,29911292.678319864,29910982.88,23628809.66575279,True,ok:optimal,657.110847374673,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,17.0,432.0,456.0,24.0,0.0,0.0,0.0,-23970.0,39211210.900000006,39211210.900000006,39187240.900000006,39187240.900000006,34937943.62911967,True,ok:optimal,657.1108473746732,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,18.0,456.0,480.0,24.0,0.0,0.0,0.0,-17292.0,17477079.55,17477079.55,17459787.55,17459787.55,26032207.908942908,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,19.0,480.0,504.0,24.0,0.0,0.0,-1750.1500000003723,-21567.858740018215,3273054.436086957,3273054.436086957,3251486.5773469387,3253236.727346939,6936723.60380459,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,20.0,504.0,528.0,24.0,0.0,0.0,0.0,-12970.410092202015,4591078.043969753,4591078.043969753,4578107.633877551,4578107.633877551,3093274.482444327,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,21.0,528.0,552.0,24.0,0.0,0.0,0.0,-28628.43584738113,15139096.912173912,15139096.912173912,15110468.47632653,15110468.47632653,8988940.747755518,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,22.0,552.0,576.0,24.0,0.0,0.0,0.0,-21720.0,29968325.120000005,29968325.120000005,29946605.120000005,29946605.120000005,21024157.1269534,True,ok:optimal,657.1108473746732,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,23.0,576.0,600.0,24.0,0.0,0.0,-142.20000000298023,-25752.0,46282238.92999999,46282238.92999999,46256486.92999999,46256629.129999995,37305773.80827104,True,ok:optimal,653.2613372373586,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,24.0,600.0,624.0,24.0,0.0,0.0,165.1144033446908,-22332.46559666097,38443891.2,38443891.2,38421558.73440334,38421393.62,44464590.075606056,True,ok:optimal,570.9954728764505,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,25.0,624.0,648.0,24.0,0.0,0.0,0.0,-18474.0,22515509.36,22515509.36,22497035.36,22497035.36,31460014.96170122,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,26.0,648.0,672.0,24.0,0.0,0.0,92.12919900938869,-15068.910800989715,18420267.45,18420267.45,18405198.53919901,18405106.41,18731980.515416272,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,27.0,672.0,696.0,24.0,0.0,0.0,671.3521433249116,-25684.12785667926,21019429.480000004,21019429.480000004,20993745.352143325,20993074.0,19417503.851075336,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,28.0,696.0,720.0,24.0,0.0,0.0,0.0,-20856.0,33453559.110000003,33453559.110000003,33432703.110000003,33432703.110000003,25555167.123639435,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,29.0,720.0,744.0,24.0,0.0,0.0,0.0,-23346.0,40881195.33,40881195.33,40857849.33,40857849.33,37779304.52489296,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,30.0,744.0,768.0,24.0,0.0,0.0,-635.2537343651056,-29539.995130471885,49250141.958393194,49250141.958393194,49220601.96326272,49221237.21699709,44274227.23941838,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,31.0,768.0,792.0,24.0,0.0,0.0,0.0,-26736.0,48992216.98,48992216.98,48965480.98,48965480.98,50105770.04426071,True,ok:optimal,649.6716077873649,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,32.0,792.0,816.0,24.0,0.0,0.0,548.6946827843785,-18090.72531720996,33687572.239999995,33687572.239999995,33669481.514682785,33668932.82,39273657.96926321,True,ok:optimal,657.1108473746723,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,33.0,816.0,840.0,24.0,0.0,0.0,-79.12187577784061,-15975.131875775754,22557154.64,22557154.64,22541179.508124225,22541258.630000003,28425105.85630005,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,34.0,840.0,864.0,24.0,0.0,0.0,-1312.789999999106,-17400.0,23849343.08,23849343.08,23831943.08,23833255.869999997,23874324.047714856,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,35.0,864.0,888.0,24.0,0.0,0.0,0.0,-19524.0,30017298.84,30017298.84,29997774.84,29997774.84,25990885.282765754,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,36.0,888.0,912.0,24.0,0.0,0.0,0.0,-19092.0,29180544.9,29180544.9,29161452.9,29161452.9,29365121.045719977,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,37.0,912.0,936.0,24.0,0.0,0.0,0.0,-21444.0,35905935.67,35905935.67,35884491.67,35884491.67,32680172.950609155,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,38.0,936.0,960.0,24.0,0.0,0.0,0.0,-20184.0,30902384.33,30902384.33,30882200.33,30882200.33,33891638.874420166,True,ok:optimal,635.4216261126421,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,39.0,960.0,984.0,24.0,0.0,0.0,402.4026351198554,-15084.74736488238,24536329.8,24536329.8,24521245.05263512,24520842.65,27741271.371601865,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,40.0,984.0,1008.0,24.0,0.0,0.0,2131.426326509565,-11005.813673488796,13686007.06,13686007.06,13675001.24632651,13672869.82,17726282.468513906,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,41.0,1008.0,1032.0,24.0,0.0,0.0,-3.725290298461914e-09,-29633.635847385973,18068914.162173916,18068914.162173916,18039280.52632653,18039280.526326533,13405205.278843462,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,42.0,1032.0,1056.0,24.0,0.0,0.0,-1025.699999999255,-17100.0,21986756.720000003,21986756.720000003,21969656.720000003,21970682.42,18731020.345459435,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,43.0,1056.0,1080.0,24.0,0.0,0.0,0.0,-29306.8173913043,15784457.907391304,15784457.907391304,15755151.09,15755151.09,17629414.594553817,True,ok:optimal,657.110847374673,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,44.0,1080.0,1104.0,24.0,0.0,0.0,-1672.0,-27064.670452527705,19324750.937391303,19324750.937391303,19297686.266938776,19299358.266938776,16571415.7371674,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,45.0,1104.0,1128.0,24.0,0.0,0.0,0.0,-39999.46824298799,35215146.9742155,35215146.9742155,35175147.50597251,35175147.50597251,27198663.961364828,True,ok:optimal,657.1108473746735,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_164744,2026-02-17T16:47:45.329101,window,46.0,1128.0,1152.0,24.0,0.0,0.0,-17.320000000298023,-23471.999999996275,26339565.299999997,26339565.299999997,26316093.3,26316110.62,31304978.33142506,True,ok:optimal,613.0486665735413,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
